2012-07-29 00:29:01;I'm at On The Border Mexican Grill & Cantina (Highlands Ranch, CO ) http:// 4sq.com/OwEKMR
2012-07-29 00:28:03;I'm at Cinemark Century 16 Theatre for The Dark Knight Rises (Lakewood, CO ) w/ 4 others http:// 4sq.com/PXJdZY
2012-07-29 00:26:52;eHIM Site Man... - #WheatRidge , CO ( http:// tinyurl.com/8yx9wpm ) Get Construction Manager Jobs #ConstructionManager #jobs #job #GetAllJobs
2012-07-29 00:23:26;Per Diem Pharmacist Job in Denver - #Denver , CO ( http:// tinyurl.com/bqwces3 ) Get Pharmacist Jobs #Pharmacist #jobs #job #GetAllJobs
2012-07-29 00:22:33;Physical Therapist Assistan... - #Aurora , CO ( http:// tinyurl.com/6mfnubj ) Get Sports Medicine Jobs #SportsMedicine #jobs #job #GetAllJobs
2012-07-29 00:22:16;Pharmacy Practice Resident - #WheatRidge , CO ( http:// tinyurl.com/bom5c2z ) Get Physician Jobs #Physician #jobs #job #GetAllJobs
2012-07-29 00:21:56;I'm at Middle East Market (Denver, CO ) http:// 4sq.com/OwDysI
2012-07-29 00:16:48;I'm at 9300 E Florida Ave Community (Denver, CO ) http:// 4sq.com/PbKXtQ
2012-07-29 00:08:04;I'm at Bittersweet liquor (Greeley, CO ) http:// 4sq.com/M0RcjZ
2012-07-29 00:06:55;I'm at Cinemark 12 for The Dark Knight Rises (Greeley, CO ) http:// 4sq.com/MMsgmi
2012-07-29 00:05:37;I'm at Fox and Hound (Lone Tree, CO ) http:// 4sq.com/M0QLpS
2012-07-29 00:04:38;I'm at Fox and Hound (Littleton, CO ) http:// 4sq.com/QyQpJ4
2012-07-29 00:00:05;I'm at Hogshead Brewery (Denver, CO ) http:// 4sq.com/QyOKmG
2012-07-28 23:59:53;Hey Loveland: Got a Pen? - http:// bit.ly/OamlTM #Loveland #Colorado
2012-07-28 23:59:34;Police Notes: Somebody swiped downtown flower pots - http:// bit.ly/OamhDx #Longmont #Colorado
2012-07-28 23:58:06;C.W. Gusewelle | Mountain dreams recede amid a scorched reality - http:// bit.ly/Oam572 #EstesPark #Colorado
2012-07-28 23:57:47;I'm at Pueblo, CO (Pueblo, Colorado) http:// 4sq.com/QyO00U
2012-07-28 23:56:32;Boy Home Alone Mistakes Fire For Robbery - http:// bit.ly/QTBldl #Clifton #Colorado
2012-07-28 23:56:26;Driver Pinned In Clifton Car Accident - http:// bit.ly/QTBmOz #Clifton #Colorado
2012-07-28 23:56:16;I'm at Denver International Airport (DEN) (Denver, CO ) w/ 69 others http:// 4sq.com/PXCSxB
2012-07-28 23:54:13;I'm at Walmart Supercenter (Littleton, CO ) http:// 4sq.com/MdlINC
2012-07-28 23:53:28;I'm at Chili's Grill & Bar (Lakewood, CO ) http:// 4sq.com/PbHWtz
2012-07-28 23:53:18;I'm at Linger Restaurant (Denver, CO ) w/ 3 others http:// 4sq.com/OuDvvD
2012-07-28 23:52:08;I'm at H Burger (Boulder, CO ) http:// 4sq.com/M0OmeC
2012-07-28 23:50:02;Lil Nicks Coupon in Wheat Ridge, CO http:// bit.ly/qet3Ih #coupons
2012-07-28 23:47:27;I'm at Crepes a la Cart (Breckenridge, CO ) http:// 4sq.com/LVGnnN
2012-07-28 23:46:06;I'm at TRVE Brewing Co . (Denver, CO ) w/ 3 others http:// 4sq.com/MMqMsh
2012-07-28 23:38:30;Problem: Late to the Opera. Solution: Whiskey Soda at bar next door and wait for intermission #ColoradoProblems http:// 4sq.com/OnV4B0
2012-07-28 23:36:51;I'm at Lion's Lair (Denver, CO ) http:// 4sq.com/NAQlfG
2012-07-28 23:36:23;I'm at Safeway (Highlands Ranch, CO ) http:// 4sq.com/LVFpIb
2012-07-28 23:35:31;I'm at TRVE Brewing Co . w/ @mamamonroe http:// 4sq.com/OwvcS0
2012-07-28 23:32:16;25Q Multi-Channel Tra... - #Aurora , CO ( http:// tinyurl.com/bmjp9rw ) Get Nuclear Technician Jobs #NuclearTechnician #jobs #job #GetAllJobs
2012-07-28 23:29:11;I'm at Denver International Airport (DEN) (Denver, CO ) w/ 71 others http:// 4sq.com/MTpR5v
2012-07-28 23:28:18;Mortgage Banker- South... - #Littleton , CO ( http:// tinyurl.com/7n436ac ) Get Mortgage Banking Jobs #MortgageBanking #jobs #job #GetAllJobs
2012-07-28 23:27:28;I'm at AMC Theaters Orchard 12 for The Dark Knight Rises (Westminster, CO ) w/ 3 others http:// 4sq.com/MTpE25
2012-07-28 23:25:42;I'm at Sunflower Farmers Market (Denver, CO ) w/ 3 others http:// 4sq.com/QyEFGu
2012-07-28 23:22:55;Human Resources Specialist - Shar... - #Englewood , CO ( http:// tinyurl.com/cttkm59 ) Get Recruiting Jobs #Recruiting #jobs #job #GetAllJobs
2012-07-28 23:17:25;I'm at Centro Latin Kitchen & Refreshment Palace (Boulder, CO ) http:// 4sq.com/O7yPOE
2012-07-28 23:15:44;I'm at Little Man Ice Cream (Denver, CO ) w/ 3 others http:// 4sq.com/Mdjuhb
2012-07-28 23:14:20;This is my home!!! Boy am I lucky or what?!?!! #nofilter #aspen #rainbows #blessed @Aspen, CO http:// instagr.am/p/NpTQJHvvM8/
2012-07-28 23:11:12;I'm at L&L Hawaiian Barbecue (Aurora, CO ) http:// 4sq.com/OwqSlM
2012-07-28 23:04:09;I'm at Washington Park (Denver, CO ) w/ 2 others http:// 4sq.com/OnPY83
2012-07-28 23:03:12;I just ousted Todd U. as the mayor of Taco Bell on @foursquare ! http:// 4sq.com/9u3nSC
2012-07-28 23:01:30;I'm at Little Caesars (Aurora, CO ) http:// 4sq.com/MdiKbQ
2012-07-28 22:59:51;I'm at Coors Field (Denver, CO ) w/ 5 others http:// 4sq.com/OnPkr9
2012-07-28 22:58:09;I'm at Zook's Coffee and Ice Cream (Denver, CO ) http:// 4sq.com/M0FQwr
2012-07-28 22:57:07;I'm at Zook's Coffee and Ice Cream (Denver, CO ) http:// 4sq.com/M0FJAY
2012-07-28 22:55:21;I'm at Rackhouse Pub (Denver, CO ) w/ 3 others http:// 4sq.com/Qp3E4w
2012-07-28 22:53:24;I'm at Rye, Colorado (Pueblo, CO ) http:// 4sq.com/NOldGM
2012-07-28 22:53:19;I'm at Choppers Sports Grill (Denver, CO ) http:// 4sq.com/PXqWft
2012-07-28 22:52:03;I'm at The Bent Noodle (Aurora, CO ) http:// 4sq.com/PXqLAM
2012-07-28 22:50:16;Just posted a photo @Brighton, CO http:// instagr.am/p/NpZ3P2PZxi/
2012-07-28 22:49:25;Firefighters get big cheer at Larimer County Fair Parade - http:// bit.ly/QTsngn #Milliken #Colorado
2012-07-28 22:48:53;Loveland Public Library gets gold - http:// bit.ly/OacrBB #Loveland #Colorado
2012-07-28 22:48:35;#textgram @Aurora, CO http:// instagr.am/p/NpZnSqK4NY/
2012-07-28 22:48:02;I'm at Petsmart (Denver, CO ) http:// 4sq.com/MTlffO
2012-07-28 22:44:25;Boulder residents give tentative thumbs-up to police-run code enforcement - http:// bit.ly/QTrMez #Boulder #Colorado
2012-07-28 22:44:10;Left Hand Brewing does its part for Rist Canyon Volunteer Fire Department - http:// bit.ly/QTrJzw #Bellvue #Colorado
2012-07-28 22:43:45;Daily Record: Loveland police calls July 27-28 - http:// bit.ly/QTrHHT #Allenspark #Colorado
2012-07-28 22:43:15;I'm at Red Rocks Park & Amphitheatre for Cake and The Lumineers (Morrison, CO ) w/ 85 others http:// 4sq.com/M0DwoU
2012-07-28 22:42:31;I'm at Sweet Action Ice Cream (Denver, CO ) w/ 2 others http:// 4sq.com/QysM3f
2012-07-28 22:42:25;Can't wait to come back when it snows. @Greeley, CO http:// instagr.am/p/NpY702ql0q/
2012-07-28 22:41:08;"Brynna and her ""bling bling"" @littleton, co http:// instagr.am/p/NpYxkktcef/"
2012-07-28 22:38:49;Colorado sunset #nofilter @Lamar, CO http:// instagr.am/p/NpYiHRrli3/
2012-07-28 22:36:44;I'm at Pappadeaux Seafood Kitchen (Greenwood Village, CO ) http:// 4sq.com/Owk9YX
2012-07-28 22:35:18;Salty beer. Good. (@TRVE Brewing Co .) http:// 4sq.com/QyqvoN
2012-07-28 22:30:36;Production Packaging Technician - #Broomfield , CO ( http:// tinyurl.com/cbvbsbp ) Get Packaging Jobs #Packaging #jobs #job #GetAllJobs
2012-07-28 22:30:23;Financial Servi... - #Denver , CO ( http:// tinyurl.com/cyayozv ) Get Management Consultant Jobs #ManagementConsultant #jobs #job #GetAllJobs
2012-07-28 22:28:21;Mortgage Banker- G... - #GrandJunction , CO ( http:// tinyurl.com/6vu2uhd ) Get Mortgage Banking Jobs #MortgageBanking #jobs #job #GetAllJobs
2012-07-28 22:27:28;Father Of Pregnant Shooting Survivor Had To See Holmes In Court http:// yatown.com/post/1684a296f 64d4881a0a682d14d70842a?src=tw … Most read by neighbors in #Centennial #CO;1
2012-07-28 22:25:38;I'm at The Keg Steakhouse (Golden, CO ) http:// 4sq.com/NOjYY9
2012-07-28 22:25:03;I'm at Whole Foods Market (Golden, CO ) http:// 4sq.com/MMjNiV
2012-07-28 22:24:49;I'm at Fitzsimmons Golf Course (Aurora, CO ) http:// 4sq.com/MMjMLQ
2012-07-28 22:24:44;US-Technical Writer... - #Broomfield , CO ( http:// tinyurl.com/7fpvywf ) Get Technical Writing Jobs #TechnicalWriting #jobs #job #GetAllJobs
2012-07-28 22:24:44;I'm at Mirabelle at Beaver Creek (Avon, CO ) [pic]: http:// 4sq.com/MMjOn8
2012-07-28 22:21:09;Business Analyst (SQL... - #Englewood , CO ( http:// tinyurl.com/7ot45fa ) Get Business Analyst Jobs #BusinessAnalyst #jobs #job #GetAllJobs
2012-07-28 22:21:07;I'm at MV5 Home (Broomfield, CO ) http:// 4sq.com/OwhfU6
2012-07-28 22:20:49;Gun sales surge in wake of Aurora mass shooting -Fox 31 http:// KDVR.com http:// yatown.com/news/Semper,Ar vada,CO/Gun-sales-surge-in-wake-of-Aurora-mass-shooting?pb=Fox+31+KDVR.com&lo=Semper%2CArvada%2CCO&sn=DOUGLAS+COUNTY%2C+Colo.+%E2%80%93+Gun+sales+are+up+at+the+first+gun+show+in+metro+Denver+since+the+Aurora+theater+shooting+last+week...&vi=y&ti=Gun+sales+surge+in+wake+of+Aurora+mass+shooting&xu=http%3A%2F%2Fkdvr.com%2F2012%2F07%2F28%2Fgun-sales-surge-in-wake-of-aurora-mass-shooting%2F&im=http%3A%2F%2Flocaltvkdvr.files.wordpress.com%2F2012%2F02%2Fcash.jpg%3Fw%3D80%26h%3D80%26crop%3D1&src=tw … #Semper #Arvada #CO;1
2012-07-28 22:19:46;Flood advisory issued for western El Paso County -Colorado Springs Gazette http:// yatown.com/news/Nyberg,Pu eblo,CO/Flood-advisory-issued-for-western-El-Paso-County?pb=Colorado+Springs+Gazette&lo=Nyberg%2CPueblo%2CCO&sn=The+National+Weather+Service+in+Pueblo+has+issued+a+flood+advisory+for+western+El+Paso+County+and+east+central+Colorado%2C+effective+until+9%3A30+p.m...&vi=y&ti=Flood+advisory+issued+for+western+El+Paso+County&xu=http%3A%2F%2Fwww.gazette.com%2Fnews%2Fflood-142388-issued-advisory.html&src=tw … #Nyberg #Pueblo #CO
2012-07-28 22:19:39;I'm at Rock Bottom Brewery (Denver, CO ) w/ 2 others http:// 4sq.com/PRzvHS
2012-07-28 22:18:18;I'm at Coors Field (Denver, CO ) w/ 195 others http:// 4sq.com/M0znRU
2012-07-28 22:18:12;Father Of Pregnant Shooting Survivor Had To See Holmes In Court -CBS Local http:// yatown.com/news/Centennia l,CO/Father-Of-Pregnant-Shooting-Survivor-Had-To-See-Holmes-In-Court?pb=CBS+Local&lo=Centennial%2CCO&sn=CENTENNIAL%2C+Colo.+%28CBS4%29+%E2%80%93+Some+of+the+victims%26%2339%3B+families+needed+to+see+the+face+of+the+suspect+and+other+people+stood+in+and+represented+the+victims+who+couldn%26%2339%3Bt+be+there..&vi=y&ti=Father+Of+Pregnant+Shooting+Survivor+Had+To+See+Holmes+In+Court&xu=http%3A%2F%2Fdenver.cbslocal.com%2F2012%2F07%2F23%2Ffather-of-pregnant-shooting-survivor-had-to-see-holmes-in-court%2F&im=http%3A%2F%2Fcbsdenver.files.wordpress.com%2F2012%2F07%2Fdavid-sanchez.jpg%3Fw%3D300&src=tw … #Centennial #CO;1
2012-07-28 22:17:15;I'm at Dry Dock Brewing Co . (Aurora, CO ) w/ 3 others http:// 4sq.com/M0zdds
2012-07-28 22:14:52;I'm at Old Mill Brewery (Littleton, CO ) http:// 4sq.com/PXkgxV
2012-07-28 22:12:48;I'm at King Soopers (Denver, CO ) http:// 4sq.com/PbsOfK
2012-07-28 22:11:53;Sketch Of Sex Offense Suspect Released -KKTV 11 News http:// yatown.com/news/Cimarron- Hills,Colorado-Springs,CO/Sketch-Of-Sex-Offense-Suspect-Released?pb=KKTV+11+News&lo=Cimarron-Hills%2CColorado-Springs%2CCO&sn=That+vehicle+was+stolen+from+a+home+in+Cimarron+Hills+Monday+morning%2C+police+report...&vi=y&ti=Sketch+Of+Sex+Offense+Suspect+Released&xu=http%3A%2F%2Fwww.kktv.com%2Fnews%2Fheadlines%2FPolice_Statewide_Looking_For_Stolen_Car_Flasher_161133965.html&src=tw … #CimarronHills #ColoradoSprings #CO
2012-07-28 22:11:20;Douglas County links with chopper service for fires -Our Colorado News http:// yatown.com/news/Castle-Pi nes,Castle-Rock,CO/Douglas-County-links-with-chopper-service-for-fires?pb=Our+Colorado+News&lo=Castle-Pines%2CCastle-Rock%2CCO&sn=Helicopter+service.+Members+of+the+Castle+Rock+Fire+Department+train+with+Rampart+Helicopter+Services+July+6+at+Douglas+County+High+School.+The+firefighters+dispersed+across+the+town+and+simulated+calling+in+for+air+support+in+a+wildland+fire+situation...&vi=y&ti=Douglas+County+links+with+chopper+service+for+fires&xu=http%3A%2F%2Fwww.ourcoloradonews.com%2Fcastlerock%2Fnews%2Fdouglas-county-links-with-chopper-service-for-fires%2Farticle_b0da35a2-cbc0-11e1-9238-0019bb2963f4.html&src=tw … #CastlePines #CastleRock #CO
2012-07-28 22:09:47;Race team to honor Aurora shooting victims at Brickyard 400 -9NEWS.com http:// yatown.com/news/Woodrim,A urora,CO/Race-team-to-honor-Aurora-shooting-victims-at-Brickyard-400?pb=9NEWS.com&lo=Woodrim%2CAurora%2CCO&sn=INDIANAPOLIS+-+Joe+Garone+acknowledged+that+%26quot%3Bit+was+emotional%26quot%3B+after+decals+honoring+the+victims+of+last+week%26%2339%3Bs+Aurora%2C+Colo.%2C+shooting+were+placed+on+Regan+Smith%26%2339..&vi=y&ti=Race+team+to+honor+Aurora+shooting+victims+at+Brickyard+400&xu=http%3A%2F%2Fwww.9news.com%2Fnews%2Farticle%2F280114%2F295%2FRace-team-to-honor-Aurora-shooting-victims-at-Brickyard-400&im=http%3A%2F%2Fi.usatoday.net%2Fsports%2F_photos%2F2012%2F07%2F27%2FNASCAR-paint-scheme-honors-Aurora-victims-L61UQAU0-x.jpg&src=tw … #Woodrim #Aurora #CO;1
2012-07-28 22:09:44;I'm at Bonefish Grill (Colorado Springs, CO ) http:// 4sq.com/QyjHaL
2012-07-28 22:08:53;I'm at Red Rocks Park & Amphitheatre for Cake and The Lumineers (Morrison, CO ) w/ 60 others http:// 4sq.com/Oa7BnQ
2012-07-28 22:08:12;Gun sales surge in wake of Aurora mass shooting -Fox 31 http:// KDVR.com http:// yatown.com/news/Lakeview- Estates,Westminster,CO/Gun-sales-surge-in-wake-of-Aurora-mass-shooting?pb=Fox+31+KDVR.com&lo=Lakeview-Estates%2CWestminster%2CCO&sn=DOUGLAS+COUNTY%2C+Colo.+%E2%80%93+Gun+sales+are+up+at+the+first+gun+show+in+metro+Denver+since+the+Aurora+theater+shooting+last+week...&vi=y&ti=Gun+sales+surge+in+wake+of+Aurora+mass+shooting&xu=http%3A%2F%2Fkdvr.com%2F2012%2F07%2F28%2Fgun-sales-surge-in-wake-of-aurora-mass-shooting%2F&im=http%3A%2F%2Flocaltvkdvr.files.wordpress.com%2F2012%2F02%2Fcash.jpg%3Fw%3D80%26h%3D80%26crop%3D1&src=tw … #LakeviewEstates #Westminster #CO;1
2012-07-28 22:07:07;I'm at Anthony's Pizza & Pasta (Denver, CO ) http:// 4sq.com/M0xDbz
2012-07-28 22:06:39;Man Vandalizes Several Properties -KREX News Channel 5 http:// yatown.com/news/Perry-Par k,Grand-Junction,CO/Man-Vandalizes-Several-Properties?pb=KREX+News+Channel+5&lo=Perry-Park%2CGrand-Junction%2CCO&sn=GRAND+JUNCTION%2C+Colo.-+Mesa+County+crime+stoppers+need+help+locating+the+suspect+or+suspects+involved+in+vandalizing+several+properties...&vi=y&ti=Man+Vandalizes+Several+Properties&xu=http%3A%2F%2Fwww.krextv.com%2Fnews%2Faround-the-region%2FSuspects-Wanted-For-Vandalizing-Several-Properties-164149536.html&src=tw … #PerryPark #GrandJunction #CO
2012-07-28 22:06:26;I'm at Olive Garden (Thornton, CO ) http:// 4sq.com/PXiVXV
2012-07-28 22:06:08;I'm at Security Service Field (Colorado Springs, CO ) w/ 21 others http:// 4sq.com/OnHcXz
2012-07-28 22:03:52;I'm at Village Greens Park (Greenwood Village, CO ) http:// 4sq.com/M0x7Ko
2012-07-28 22:03:38;I'm at Downtown Ace Hardware (Fort Coillins, CO ) http:// 4sq.com/O7ny0I
2012-07-28 22:01:33;Dedication Ultd LLC Colorado Springs, CO this coupon enti http:// spag.es/NsYCzj ColoradoSprings Household Goods Moving & Storage #coupon
2012-07-28 22:01:33;Fort Carson Garage Doors Colorado Springs, CO For new garage door o http:// spag.es/NsYCzh ColoradoSprings Garage Doors & Openers #coupon
2012-07-28 22:01:18;LA can wait.. #CO @The Club at Crested Butte http:// instagr.am/p/NpUMoyp4q3/
2012-07-28 21:58:26;I'm at Coors Field (Denver, CO ) w/ 172 others http:// 4sq.com/M0w0dZ
2012-07-28 21:57:55;I'm at AMC Theatres for The Dark Knight Rises (Westminster, CO ) w/ 2 others http:// 4sq.com/NOiAoo
2012-07-28 21:57:52;I'm at Red Rocks Park & Amphitheatre for Cake and The Lumineers (Morrison, CO ) w/ 50 others http:// 4sq.com/NOiBZn
2012-07-28 21:57:46;Man behind Columbine crosses returns to Col. -Herald Times Reporter http:// yatown.com/news/Tall-Timb er,Boulder,CO/Man-behind-Columbine-crosses-returns-to-Col?pb=Herald+Times+Reporter&lo=Tall-Timber%2CBoulder%2CCO&sn=Hogan+became+emotional+and+embraced+his+wife...&vi=y&ti=Man+behind+Columbine+crosses+returns+to+Col.&xu=http%3A%2F%2Fwww.htrnews.com%2Fviewart%2F20120723%2FMAN0101%2F307230161%2FMan-behind-Columbine-crosses-returns-Col-&src=tw … #TallTimber #Boulder #CO
2012-07-28 21:56:31;Friday downpour stokes flooding concerns -The Coloradoan http:// yatown.com/news/Dominion, Longmont,CO/Friday-downpour-stokes-flooding-concerns?pb=The+Coloradoan&lo=Dominion%2CLongmont%2CCO&sn=Water%2C+mud%2C+ash+and+rock+cascade+down+a+hillside+above+Colo.+Highway+14+in+the+High+Park+Fire+burn+area+about+one-half+mile+east+of+the+Stove+Prairie+turnoff+Friday+afternoon...&vi=y&ti=Friday+downpour+stokes+flooding+concerns&xu=http%3A%2F%2Fwww.coloradoan.com%2Farticle%2F20120727%2FNEWS01%2F307270028%2FFriday-downpour-stokes-flooding-concerns&src=tw … #Dominion #Longmont #CO
2012-07-28 21:56:00;I'm at Garden of the Gods (Colorado Springs, CO ) [pic]: http:// 4sq.com/QoZwBn
2012-07-28 21:56:00;Patience, research pay off with perennials -The Coloradoan http:// yatown.com/news/Mason-Cor ner,Greeley,CO/Patience,-research-pay-off-with-perennials?pb=The+Coloradoan&lo=Mason-Corner%2CGreeley%2CCO&sn=Shasta+daisies+are+perennials+that+brighten+up+a+garden+or+a+corner+of+a+yard...&vi=y&ti=Patience%2C+research+pay+off+with+perennials&xu=http%3A%2F%2Fwww.coloradoan.com%2Farticle%2F20120713%2FLIFESTYLE%2F307140005%2FPatience-research-pay-off-perennials%3Fodyssey%3Dnav%257Chead&src=tw … #MasonCorner #Greeley #CO
2012-07-28 21:55:04;I'm at Stella's Coffeehaus (Denver, CO ) http:// 4sq.com/MrF0Kr
2012-07-28 21:54:26;Friday downpour stokes flooding concerns -The Coloradoan http:// yatown.com/news/Meyers-Co rner,Fort-Collins,CO/Friday-downpour-stokes-flooding-concerns?pb=The+Coloradoan&lo=Meyers-Corner%2CFort-Collins%2CCO&sn=Water%2C+mud%2C+ash+and+rock+cascade+down+a+hillside+above+Colo.+Highway+14+in+the+High+Park+Fire+burn+area+about+one-half+mile+east+of+the+Stove+Prairie+turnoff+Friday+afternoon...&vi=y&ti=Friday+downpour+stokes+flooding+concerns&xu=http%3A%2F%2Fwww.coloradoan.com%2Farticle%2F20120727%2FNEWS01%2F307270028%2FFriday-downpour-stokes-flooding-concerns&src=tw … #MeyersCorner #FortCollins #CO
2012-07-28 21:53:28;I'm at Mosaic Apartment (Denver, CO ) http:// 4sq.com/OwbMNa
2012-07-28 21:53:24;Obama and Romney fight for suburban women in Colorado -KOAA.com Colorado Springs and Pueblo News http:// yatown.com/news/Travois,P arker,CO/Obama-and-Romney-fight-for-suburban-women-in-Colorado?pb=KOAA.com+Colorado+Springs+and+Pueblo+News&lo=Travois%2CParker%2CCO&sn=CENTENNIAL%2C+Colo.+%28AP%29+-+If+President+Barack+Obama+wins+this+swing-voting+state%2C+and+a+second+term+as+president%2C+voters+like+Paula+Burky+will+probably+be+the+reason...&vi=y&ti=Obama+and+Romney+fight+for+suburban+women+in+Colorado&xu=http%3A%2F%2Fwww.koaa.com%2Fnews%2Fobama-and-romney-fight-for-suburban-women-in-colorado%2F&im=http%3A%2F%2Fimages.politico.com%2Fglobal%2F2012%2F05%2F120521_obama_romney_outside_605_ap.jpg&src=tw … #Travois #Parker #CO
2012-07-28 21:52:21;Gun sales surge in wake of Aurora mass shooting -Fox 31 http:// KDVR.com http:// yatown.com/news/Lakewood, CO/Gun-sales-surge-in-wake-of-Aurora-mass-shooting?pb=Fox+31+KDVR.com&lo=Lakewood%2CCO&sn=DOUGLAS+COUNTY%2C+Colo.+%E2%80%93+Gun+sales+are+up+at+the+first+gun+show+in+metro+Denver+since+the+Aurora+theater+shooting+last+week.....&vi=y&ti=Gun+sales+surge+in+wake+of+Aurora+mass+shooting&xu=http%3A%2F%2Fkdvr.com%2F2012%2F07%2F28%2Fgun-sales-surge-in-wake-of-aurora-mass-shooting%2F&im=http%3A%2F%2Flocaltvkdvr.files.wordpress.com%2F2012%2F02%2Fcash.jpg%3Fw%3D80%26h%3D80%26crop%3D1&src=tw … #Lakewood #CO;1
2012-07-28 21:51:06;I'm at Jason And Kanes (Aurora, CO ) http:// 4sq.com/P2kfnP
2012-07-28 21:50:58;I'm at Elitch Gardens (Denver, CO ) w/ 2 others http:// 4sq.com/Oa5bWr
2012-07-28 21:50:48;Gun sales surge in wake of Aurora mass shooting -Fox 31 http:// KDVR.com http:// yatown.com/news/Eastlake, Denver,CO/Gun-sales-surge-in-wake-of-Aurora-mass-shooting?pb=Fox+31+KDVR.com&lo=Eastlake%2CDenver%2CCO&sn=DOUGLAS+COUNTY%2C+Colo.+%E2%80%93+Gun+sales+are+up+at+the+first+gun+show+in+metro+Denver+since+the+Aurora+theater+shooting+last+week...&vi=y&ti=Gun+sales+surge+in+wake+of+Aurora+mass+shooting&xu=http%3A%2F%2Fkdvr.com%2F2012%2F07%2F28%2Fgun-sales-surge-in-wake-of-aurora-mass-shooting%2F&im=http%3A%2F%2Flocaltvkdvr.files.wordpress.com%2F2012%2F02%2Fcash.jpg%3Fw%3D80%26h%3D80%26crop%3D1&src=tw … #Eastlake #Denver #CO;1
2012-07-28 21:50:45;I'm at Red Rocks Park & Amphitheatre for Cake and The Lumineers (Morrison, CO ) w/ 48 others http:// 4sq.com/N4itTf
2012-07-28 21:49:56;Flood Advisory issued for Colorado Springs, CO http:// elpaso.countyco.net/weather/colora do_springs/warnings/?type=069&start=1343522520&end=1343532600 …
2012-07-28 21:49:36;I'm at Blue Moon Brewery at The Sandlot (Denver, CO ) http:// 4sq.com/Owb56q
2012-07-28 21:48:44;@Uber_Denver reppin at the Rockies game! @Rockies #UBERDenverLove pic.twitter.com/CIKfQh8L
2012-07-28 21:48:40;I'm at Whole Foods Market (Boulder, CO ) w/ 2 others http:// 4sq.com/Oa4SuI
2012-07-28 21:44:59;I'm at Dick's Sporting Goods Park for Seattle Sounders FC vs. Colorado (Denver, CO ) w/ 51 others http:// 4sq.com/MMgIPN
2012-07-28 21:44:35;I'm at Breckenridge Brewery Ballpark Pub (Denver, CO ) w/ 2 others http:// 4sq.com/OnDMUA
2012-07-28 21:44:32;I'm at TGI Fridays (Denver, CO ) http:// 4sq.com/M0t9BE
2012-07-28 21:41:21;I'm at Freddy's Steakburgers and Custard (Aurora, CO ) http:// 4sq.com/MrEa0r
2012-07-28 21:40:33;I'm at Coors Field for Cincinnati Reds vs. Colorado Rockies (Denver, CO ) w/ 158 others http:// 4sq.com/PXewnC
2012-07-28 21:40:00;I'm at Woody's Woodfired Tavern (Westminster, CO ) http:// 4sq.com/PRlXfI
2012-07-28 21:39:38;I'm at Red Rocks Park & Amphitheatre for Cake and The Lumineers (Morrison, CO ) w/ 39 others http:// 4sq.com/PRlRo9
2012-07-28 21:38:38;I'm at Santiago's (Loveland, CO ) http:// 4sq.com/PXebkV
2012-07-28 21:38:37;I'm at Buffalo Wild Wings (Loveland, CO ) http:// 4sq.com/M0s9xh
2012-07-28 21:36:51;Now hiring: Merchandiser-Commerce City, CO - Bimbo Bakeries USA - Commerce City, CO http:// jobcircle.com/z11255100 #jobcircle #jobs
2012-07-28 21:36:40;Now hiring: Merchandiser-Commerce City, CO - Bimbo Bakeries USA - Commerce City, CO http:// jobcircle.com/z11255100 #jobcircle #jobs
2012-07-28 21:36:13;I'm at Safeway (Denver, CO ) http:// 4sq.com/Oa3fx0
2012-07-28 21:35:50;I'm at Security Service Field (Colorado Springs, CO ) w/ 22 others http:// 4sq.com/MTd7Me
2012-07-28 21:35:36;Now hiring: Merchandiser-Commerce City, CO - Bimbo Bakeries USA - Commerce City, CO http:// jobcircle.com/z1zre #jobs
2012-07-28 21:32:50;I'm at Rio Grande Mexican Restaurant (Lone Tree, CO ) http:// 4sq.com/Ow86uT
2012-07-28 21:32:03;EyeCare Advisor, Optician - #Denver , CO ( http:// tinyurl.com/d9aohog ) Get Optician Jobs #Optician #jobs #job #GetAllJobs
2012-07-28 21:30:40;Physician Assistant - North Denv... - #Thornton , CO ( http:// tinyurl.com/bus2rr4 ) Get Orthopedics Jobs #Orthopedics #jobs #job #GetAllJobs
2012-07-28 21:29:41;I'm at Lone Tree Golf Club And Hotel (Lone Tree, CO ) [pic]: http:// 4sq.com/NOgUv8
2012-07-28 21:29:19;I'm at Denver International Airport (DEN) (Denver, CO ) w/ 66 others http:// 4sq.com/LVv7Yz
2012-07-28 21:29:02;I'm at Dick's Sporting Goods Park for Seattle Sounders FC vs. Colorado (Denver, CO ) w/ 36 others http:// 4sq.com/O7hYM4
2012-07-28 21:27:56;Redlegs vs Rockies! #UBERDenverLove (@Coors Field w/ 134 others) [pic]: http:// 4sq.com/OnBmp0
2012-07-28 21:27:46;I'm at Hollywood Theaters SouthGlenn Stadium 14 for Neighborhood Watch (Centennial, CO ) http:// 4sq.com/N4gRZW
2012-07-28 21:27:22;H&R Block Tax Professional/T... - #FortCollins , CO ( http:// tinyurl.com/75ctuwe ) Get Tax Preparer Jobs #TaxPreparer #jobs #job #GetAllJobs
2012-07-28 21:25:40;CO Entry Level Loss Prevent... - #Denver , CO ( http:// tinyurl.com/7leg5oa ) Get Loss Prevention Jobs #LossPrevention #jobs #job #GetAllJobs
