sentiment,id,subject
neutral,228508706265001984,holmes
negative,228508706265001984,holmes
negative,228508706265001984,holmes
negative,226292746430861312,holmes
neutral,226292746430861312,holmes
neutral,226292746430861312,holmes
neutral,226305190674980866,holmes
neutral,226305190674980866,holmes
neutral,226305190674980866,holmes
neutral,226298324607705089,holmes
neutral,226298324607705089,holmes
neutral,226298324607705089,holmes
neutral,226302473055395841,holmes
neutral,226302473055395841,holmes
neutral,226302473055395841,holmes
neutral,228362412896686081,holmes
neutral,228362412896686081,holmes
neutral,228362412896686081,holmes
negative,229300674612039680,holmes
neutral,229300674612039680,holmes
neutral,229300674612039680,holmes
neutral,226294839170457600,holmes
neutral,226294839170457600,holmes
neutral,226294839170457600,holmes
neutral,228237657543680000,holmes
neutral,228237657543680000,holmes
neutral,228237657543680000,holmes
neutral,228217885829517313,holmes
neutral,228217885829517313,holmes
neutral,228217885829517313,holmes
neutral,228500816640753664,holmes
neutral,228500816640753664,holmes
neutral,228500816640753664,holmes
neutral,226290246709542912,holmes
neutral,226290246709542912,holmes
neutral,226290246709542912,holmes
negative,226304570308046848,holmes
neutral,226304570308046848,holmes
neutral,226304570308046848,holmes
neutral,226298018570305536,holmes
neutral,226298018570305536,holmes
neutral,226298018570305536,holmes
neutral,228533574251462656,holmes
neutral,228533574251462656,holmes
neutral,228533574251462656,holmes
neutral,228964853530894336,holmes
negative,228964853530894336,holmes
neutral,228964853530894336,holmes
neutral,226304720896151554,holmes
neutral,226304720896151554,holmes
neutral,226304720896151554,holmes
neutral,228182196534534145,holmes
neutral,228182196534534145,holmes
neutral,228182196534534145,holmes
neutral,229148895471603712,holmes
neutral,229148895471603712,holmes
neutral,229148895471603712,holmes
negative,228265981879930880,holmes
negative,228265981879930880,holmes
neutral,228265981879930880,holmes
neutral,228997275639218176,holmes
neutral,228997275639218176,holmes
neutral,228997275639218176,holmes
neutral,226299301935067137,holmes
neutral,226299301935067137,holmes
neutral,226299301935067137,holmes
negative,228177251353640960,holmes
neutral,228177251353640960,holmes
neutral,228177251353640960,holmes
neutral,229273205997707266,holmes
neutral,229273205997707266,holmes
neutral,229273205997707266,holmes
neutral,226289206501191680,holmes
neutral,226289206501191680,holmes
neutral,226289206501191680,holmes
neutral,229105320973201410,holmes
neutral,229105320973201410,holmes
negative,229105320973201410,holmes
neutral,229117509473808384,holmes
neutral,229117509473808384,holmes
neutral,229117509473808384,holmes
neutral,228222470266707968,holmes
neutral,228222470266707968,holmes
negative,228222470266707968,holmes
neutral,228948973728174080,holmes
neutral,228948973728174080,holmes
neutral,228948973728174080,holmes
neutral,229272757228154880,holmes
neutral,229272757228154880,holmes
neutral,229272757228154880,holmes
negative,226303047737942016,holmes
neutral,226303047737942016,holmes
neutral,226303047737942016,holmes
neutral,226300040182898688,holmes
neutral,226300040182898688,holmes
neutral,226300040182898688,holmes
neutral,226297100235862016,holmes
neutral,226297100235862016,holmes
neutral,226297100235862016,holmes
neutral,228354590574260224,holmes
neutral,228354590574260224,holmes
neutral,228354590574260224,holmes
neutral,226287822393442306,holmes
neutral,226287822393442306,holmes
neutral,226287822393442306,holmes
neutral,228674863697649665,holmes
neutral,228674863697649665,holmes
neutral,228674863697649665,holmes
neutral,226288145317117952,holmes
neutral,226288145317117952,holmes
negative,226288145317117952,holmes
negative,228876722995613697,holmes
neutral,228876722995613697,holmes
negative,228876722995613697,holmes
negative,229423983144083457,holmes
neutral,229423983144083457,holmes
negative,229423983144083457,holmes
neutral,229396229212237824,holmes
neutral,229396229212237824,holmes
neutral,229396229212237824,holmes
neutral,229434695224541184,holmes
neutral,229434695224541184,holmes
neutral,229434695224541184,holmes
neutral,228933920484368384,holmes
neutral,228933920484368384,holmes
neutral,228933920484368384,holmes
neutral,228833999735365632,holmes
neutral,228833999735365632,holmes
neutral,228833999735365632,holmes
neutral,226291332799401984,holmes
neutral,226291332799401984,holmes
neutral,226291332799401984,holmes
neutral,228498375702630400,holmes
neutral,228498375702630400,holmes
neutral,228498375702630400,holmes
negative,228660510458007552,holmes
negative,228660510458007552,holmes
neutral,228660510458007552,holmes
neutral,228613609805205504,holmes
neutral,228613609805205504,holmes
neutral,228613609805205504,holmes
neutral,226296370317910016,holmes
neutral,226296370317910016,holmes
neutral,226296370317910016,holmes
neutral,228182842155335680,holmes
negative,228182842155335680,holmes
neutral,228182842155335680,holmes
negative,228745587837779968,holmes
negative,228745587837779968,holmes
neutral,228745587837779968,holmes
neutral,228677132807708672,holmes
neutral,228677132807708672,holmes
neutral,228677132807708672,holmes
neutral,226292993915777024,holmes
neutral,226292993915777024,holmes
neutral,226292993915777024,holmes
neutral,228169562993070080,holmes
neutral,228169562993070080,holmes
neutral,228169562993070080,holmes
neutral,226288069609938944,holmes
neutral,226288069609938944,holmes
neutral,226288069609938944,holmes
neutral,226295262765780993,holmes
neutral,226295262765780993,holmes
neutral,226295262765780993,holmes
neutral,229709166359494656,holmes
negative,229709166359494656,holmes
negative,229709166359494656,holmes
neutral,226299956422656001,holmes
negative,226299956422656001,holmes
negative,226299956422656001,holmes
neutral,228480621083762688,holmes
neutral,228480621083762688,holmes
neutral,228480621083762688,holmes
neutral,228984742777860096,holmes
neutral,228984742777860096,holmes
neutral,228984742777860096,holmes
neutral,229520213111095296,holmes
negative,229520213111095296,holmes
neutral,229520213111095296,holmes
neutral,229687968233840641,holmes
neutral,229687968233840641,holmes
neutral,229687968233840641,holmes
neutral,228891377621143553,holmes
neutral,228891377621143553,holmes
neutral,228891377621143553,holmes
neutral,229224011006091264,holmes
negative,229224011006091264,holmes
neutral,229224011006091264,holmes
negative,229641826699722752,holmes
negative,229641826699722752,holmes
neutral,229641826699722752,holmes
neutral,226296873651171329,holmes
neutral,226296873651171329,holmes
neutral,226296873651171329,holmes
neutral,228874722291642369,holmes
neutral,228874722291642369,holmes
neutral,228874722291642369,holmes
neutral,228751015413968896,holmes
neutral,228751015413968896,holmes
neutral,228751015413968896,holmes
neutral,229118533051748352,holmes
neutral,229118533051748352,holmes
neutral,229118533051748352,holmes
negative,228930594497777665,holmes
neutral,228930594497777665,holmes
negative,228930594497777665,holmes
negative,228211929741656064,holmes
negative,228211929741656064,holmes
negative,228211929741656064,holmes
neutral,226295447436787712,holmes
neutral,226295447436787712,holmes
neutral,226295447436787712,holmes
neutral,226288594166366208,holmes
neutral,226288594166366208,holmes
neutral,226288594166366208,holmes
neutral,226295736806043649,holmes
neutral,226295736806043649,holmes
neutral,226295736806043649,holmes
neutral,228374450553372672,holmes
neutral,228374450553372672,holmes
neutral,228374450553372672,holmes
neutral,228259527018029056,holmes
positive,228259527018029056,holmes
neutral,228259527018029056,holmes
negative,226295569306509313,holmes
neutral,226295569306509313,holmes
negative,226295569306509313,holmes
neutral,228585071978885120,holmes
neutral,228585071978885120,holmes
neutral,228585071978885120,holmes
neutral,228988039492415488,holmes
neutral,228988039492415488,holmes
neutral,228988039492415488,holmes
neutral,228978111792943105,holmes
neutral,228978111792943105,holmes
neutral,228978111792943105,holmes
neutral,228835333612118016,holmes
neutral,228835333612118016,holmes
neutral,228835333612118016,holmes
neutral,228221538808242177,holmes
neutral,228221538808242177,holmes
neutral,228221538808242177,holmes
neutral,226295812232212480,holmes
neutral,226295812232212480,holmes
neutral,226295812232212480,holmes
neutral,228830988111859712,holmes
neutral,228830988111859712,holmes
neutral,228830988111859712,holmes
neutral,228625379252924417,holmes
neutral,228625379252924417,holmes
neutral,228625379252924417,holmes
neutral,229434896572096512,holmes
neutral,229434896572096512,holmes
neutral,229434896572096512,holmes
negative,229628044208373760,holmes
negative,229628044208373760,holmes
neutral,229628044208373760,holmes
negative,229070038357913600,holmes
neutral,229070038357913600,holmes
negative,229070038357913600,holmes
negative,226305291380224001,holmes
neutral,226305291380224001,holmes
negative,226305291380224001,holmes
neutral,228317110269538308,holmes
negative,228317110269538308,holmes
neutral,228317110269538308,holmes
neutral,226298475703332864,holmes
neutral,226298475703332864,holmes
neutral,226298475703332864,holmes
neutral,228707805501206529,holmes
positive,228707805501206529,holmes
neutral,228707805501206529,holmes
neutral,228941520533848065,holmes
neutral,228941520533848065,holmes
neutral,228941520533848065,holmes
neutral,226291429146759168,holmes
neutral,226291429146759168,holmes
positive,226291429146759168,holmes
neutral,229206470640668672,holmes
neutral,229206470640668672,holmes
neutral,229206470640668672,holmes
neutral,226288157837103104,holmes
neutral,226288157837103104,holmes
neutral,226288157837103104,holmes
neutral,226298337534566401,holmes
neutral,226298337534566401,holmes
neutral,226298337534566401,holmes
neutral,226288711325847552,holmes
neutral,226288711325847552,holmes
neutral,226288711325847552,holmes
neutral,226290376422608896,holmes
neutral,226290376422608896,holmes
neutral,226290376422608896,holmes
negative,229666132943048704,holmes
negative,229666132943048704,holmes
neutral,229666132943048704,holmes
neutral,226288782729682945,holmes
neutral,226288782729682945,holmes
neutral,226288782729682945,holmes
neutral,228656945387671552,holmes
neutral,228656945387671552,holmes
neutral,228656945387671552,holmes
neutral,228278707347935232,holmes
neutral,228278707347935232,holmes
neutral,228278707347935232,holmes
neutral,228188911430692868,holmes
neutral,228188911430692868,holmes
neutral,228188911430692868,holmes
neutral,228628994721996802,holmes
neutral,228628994721996802,holmes
neutral,228628994721996802,holmes
neutral,226287834636619776,holmes
neutral,226287834636619776,holmes
neutral,226287834636619776,holmes
negative,228361867934978048,holmes
negative,228361867934978048,holmes
neutral,228361867934978048,holmes
neutral,229589733372747776,holmes
neutral,229589733372747776,holmes
negative,229589733372747776,holmes
neutral,228194989241421824,holmes
neutral,228194989241421824,holmes
neutral,228194989241421824,holmes
neutral,229571702286336000,holmes
neutral,229571702286336000,holmes
neutral,229571702286336000,holmes
neutral,228977088168865793,holmes
neutral,228977088168865793,holmes
neutral,228977088168865793,holmes
neutral,229114527441108993,holmes
neutral,229114527441108993,holmes
neutral,229114527441108993,holmes
negative,228539018655170561,holmes
negative,228539018655170561,holmes
negative,228539018655170561,holmes
neutral,229562101314760704,holmes
negative,229562101314760704,holmes
neutral,229562101314760704,holmes
neutral,226291945381703680,holmes
neutral,226291945381703680,holmes
neutral,226291945381703680,holmes
neutral,228647399445364736,holmes
neutral,228647399445364736,holmes
neutral,228647399445364736,holmes
neutral,228733965320736768,holmes
neutral,228733965320736768,holmes
neutral,228733965320736768,holmes
neutral,228951675233251329,holmes
neutral,228951675233251329,holmes
neutral,228951675233251329,holmes
neutral,229049515779452928,holmes
neutral,229049515779452928,holmes
neutral,229049515779452928,holmes
neutral,226289252491743233,holmes
neutral,226289252491743233,holmes
neutral,226289252491743233,holmes
neutral,228232196794753024,holmes
neutral,228232196794753024,holmes
neutral,228232196794753024,holmes
negative,229589783826010113,holmes
neutral,229589783826010113,holmes
negative,229589783826010113,holmes
neutral,228352682199511040,holmes
neutral,228352682199511040,holmes
neutral,228352682199511040,holmes
neutral,229401576933060608,holmes
neutral,229401576933060608,holmes
neutral,229401576933060608,holmes
negative,228174256419266560,holmes
neutral,228174256419266560,holmes
neutral,228174256419266560,holmes
neutral,226296110099075074,holmes
neutral,226296110099075074,holmes
neutral,226296110099075074,holmes
neutral,228204837186199552,holmes
neutral,228204837186199552,holmes
neutral,228204837186199552,holmes
neutral,228905617253888000,holmes
negative,228905617253888000,holmes
neutral,228905617253888000,holmes
neutral,226302581985644544,holmes
neutral,226302581985644544,holmes
neutral,226302581985644544,holmes
neutral,229038379646480385,holmes
neutral,229038379646480385,holmes
neutral,229038379646480385,holmes
positive,228552779797508096,holmes
positive,228552779797508096,holmes
positive,228552779797508096,holmes
neutral,226295221057638402,holmes
neutral,226295221057638402,holmes
neutral,226295221057638402,holmes
neutral,229380492192006144,holmes
neutral,229380492192006144,holmes
negative,229380492192006144,holmes
neutral,228364153650282496,holmes
neutral,228364153650282496,holmes
neutral,228364153650282496,holmes
neutral,228931768881922049,holmes
neutral,228931768881922049,holmes
neutral,228931768881922049,holmes
neutral,228238332881162240,holmes
neutral,228238332881162240,holmes
neutral,228238332881162240,holmes
neutral,228952157339148289,holmes
neutral,228952157339148289,holmes
neutral,228952157339148289,holmes
neutral,226288669701599232,holmes
neutral,226288669701599232,holmes
neutral,226288669701599232,holmes
neutral,226288698961043456,holmes
neutral,226288698961043456,holmes
neutral,226288698961043456,holmes
neutral,226303026514780162,holmes
negative,226303026514780162,holmes
neutral,226303026514780162,holmes
neutral,228286051628752896,holmes
negative,228286051628752896,holmes
neutral,228286051628752896,holmes
neutral,229585497238945792,holmes
neutral,229585497238945792,holmes
neutral,229585497238945792,holmes
neutral,228607293384695808,holmes
neutral,228607293384695808,holmes
neutral,228607293384695808,holmes
neutral,229570980773785603,holmes
neutral,229570980773785603,holmes
neutral,229570980773785603,holmes
neutral,228214995949875200,holmes
neutral,228214995949875200,holmes
neutral,228214995949875200,holmes
negative,228165293237747712,holmes
neutral,228165293237747712,holmes
neutral,228165293237747712,holmes
neutral,226291534411210752,holmes
neutral,226291534411210752,holmes
neutral,226291534411210752,holmes
neutral,228197278949711872,holmes
neutral,228197278949711872,holmes
neutral,228197278949711872,holmes
neutral,229585509851230208,holmes
negative,229585509851230208,holmes
negative,229585509851230208,holmes
negative,226306214114492416,holmes
neutral,226306214114492416,holmes
neutral,226306214114492416,holmes
neutral,228680567640707072,holmes
neutral,228680567640707072,holmes
neutral,228680567640707072,holmes
negative,228928346422120449,holmes
negative,228928346422120449,holmes
negative,228928346422120449,holmes
neutral,228327952708952064,holmes
neutral,228327952708952064,holmes
negative,228327952708952064,holmes
neutral,226303819162726401,holmes
neutral,226303819162726401,holmes
neutral,226303819162726401,holmes
neutral,228191981761863680,holmes
neutral,228191981761863680,holmes
neutral,228191981761863680,holmes
neutral,226292649773109248,holmes
neutral,226292649773109248,holmes
neutral,226292649773109248,holmes
neutral,228177293162471425,holmes
neutral,228177293162471425,holmes
neutral,228177293162471425,holmes
neutral,228238551110787072,holmes
neutral,228238551110787072,holmes
neutral,228238551110787072,holmes
neutral,228867226751623169,holmes
neutral,228867226751623169,holmes
neutral,228867226751623169,holmes
neutral,228656932758642688,holmes
neutral,228656932758642688,holmes
neutral,228656932758642688,holmes
neutral,228239482267254784,holmes
neutral,228239482267254784,holmes
neutral,228239482267254784,holmes
neutral,226289235827773440,holmes
neutral,226289235827773440,holmes
positive,226289235827773440,holmes
neutral,228236252556697600,holmes
neutral,228236252556697600,holmes
neutral,228236252556697600,holmes
neutral,226297846826164224,holmes
neutral,226297846826164224,holmes
neutral,226297846826164224,holmes
neutral,228940585493483520,holmes
neutral,228940585493483520,holmes
neutral,228940585493483520,holmes
negative,228540347893047296,holmes
negative,228540347893047296,holmes
negative,228540347893047296,holmes
neutral,226304259715633153,holmes
neutral,226304259715633153,holmes
neutral,226304259715633153,holmes
neutral,229661913443868673,holmes
neutral,229661913443868673,holmes
negative,229661913443868673,holmes
negative,226289520872673280,holmes
neutral,226289520872673280,holmes
neutral,226289520872673280,holmes
neutral,228994620460249089,holmes
neutral,228994620460249089,holmes
neutral,228994620460249089,holmes
neutral,228497419548098561,holmes
neutral,228497419548098561,holmes
neutral,228497419548098561,holmes
neutral,228611336463081472,holmes
neutral,228611336463081472,holmes
neutral,228611336463081472,holmes
neutral,226286652232978432,holmes
neutral,226286652232978432,holmes
neutral,226286652232978432,holmes
neutral,228288081822883840,holmes
neutral,228288081822883840,holmes
neutral,228288081822883840,holmes
neutral,226291882332913665,holmes
neutral,226291882332913665,holmes
neutral,226291882332913665,holmes
neutral,226301231545602049,holmes
neutral,226301231545602049,holmes
neutral,226301231545602049,holmes
negative,228631670725689344,holmes
neutral,228631670725689344,holmes
negative,228631670725689344,holmes
neutral,226286714778439680,holmes
neutral,226286714778439680,holmes
neutral,226286714778439680,holmes
neutral,229707786546733056,holmes
neutral,229707786546733056,holmes
neutral,229707786546733056,holmes
neutral,226289525171843072,holmes
neutral,226289525171843072,holmes
neutral,226289525171843072,holmes
neutral,228990409324498944,holmes
neutral,228990409324498944,holmes
neutral,228990409324498944,holmes
neutral,228222809783029760,holmes
neutral,228222809783029760,holmes
neutral,228222809783029760,holmes
neutral,228539127409295360,holmes
neutral,228539127409295360,holmes
neutral,228539127409295360,holmes
neutral,228230737088876544,holmes
neutral,228230737088876544,holmes
neutral,228230737088876544,holmes
neutral,228214605984440321,holmes
neutral,228214605984440321,holmes
neutral,228214605984440321,holmes
neutral,228929583641153536,holmes
negative,228929583641153536,holmes
negative,228929583641153536,holmes
negative,228821013901766656,holmes
neutral,228821013901766656,holmes
neutral,228821013901766656,holmes
neutral,228871379339055104,holmes
neutral,228871379339055104,holmes
neutral,228871379339055104,holmes
neutral,226296277909000192,holmes
negative,226296277909000192,holmes
negative,226296277909000192,holmes
neutral,228981127493332992,holmes
neutral,228981127493332992,holmes
neutral,228981127493332992,holmes
neutral,228427231737831424,holmes
positive,228427231737831424,holmes
neutral,228427231737831424,holmes
neutral,226302443443613696,holmes
neutral,226302443443613696,holmes
neutral,226302443443613696,holmes
neutral,228358046840135680,holmes
neutral,228358046840135680,holmes
neutral,228358046840135680,holmes
neutral,226288468366606336,holmes
neutral,226288468366606336,holmes
neutral,226288468366606336,holmes
neutral,226287943919206400,holmes
neutral,226287943919206400,holmes
neutral,226287943919206400,holmes
neutral,226302020125073408,holmes
neutral,226302020125073408,holmes
neutral,226302020125073408,holmes
neutral,228252342057857024,holmes
neutral,228252342057857024,holmes
neutral,228252342057857024,holmes
neutral,228643758466555905,holmes
neutral,228643758466555905,holmes
neutral,228643758466555905,holmes
neutral,226305639448711168,holmes
neutral,226305639448711168,holmes
neutral,226305639448711168,holmes
neutral,226290531863523328,holmes
neutral,226290531863523328,holmes
neutral,226290531863523328,holmes
neutral,229034621571063810,holmes
neutral,229034621571063810,holmes
neutral,229034621571063810,holmes
neutral,228239717194407936,holmes
neutral,228239717194407936,holmes
neutral,228239717194407936,holmes
neutral,229624017919823873,holmes
neutral,229624017919823873,holmes
neutral,229624017919823873,holmes
neutral,228270058508517376,holmes
neutral,228270058508517376,holmes
neutral,228270058508517376,holmes
neutral,229014958803935233,holmes
neutral,229014958803935233,holmes
neutral,229014958803935233,holmes
negative,228556797986869249,holmes
negative,228556797986869249,holmes
negative,228556797986869249,holmes
neutral,229385303243227136,holmes
neutral,229385303243227136,holmes
neutral,229385303243227136,holmes
neutral,228178949992226817,holmes
neutral,228178949992226817,holmes
neutral,228178949992226817,holmes
neutral,228878794721746945,holmes
neutral,228878794721746945,holmes
neutral,228878794721746945,holmes
neutral,228286378562158592,holmes
neutral,228286378562158592,holmes
neutral,228286378562158592,holmes
neutral,228981299304620033,holmes
neutral,228981299304620033,holmes
neutral,228981299304620033,holmes
neutral,228224823225098240,holmes
neutral,228224823225098240,holmes
neutral,228224823225098240,holmes
neutral,228810310155370496,holmes,,,,,'We extend our sincere ...  ~http,,,,,,,,,,,,,,,,,
neutral,228810310155370496,holmes,,,,,'We extend our sincere ...  ~http,,,,,,,,,,,,,,,,,
neutral,228810310155370496,holmes,,,,,'We extend our sincere ...  ~http,,,,,,,,,,,,,,,,,
neutral,228838059557404673,holmes
neutral,228838059557404673,holmes
neutral,228838059557404673,holmes
neutral,228893718214750210,holmes
neutral,228893718214750210,holmes
neutral,228893718214750210,holmes
neutral,226299473826045953,holmes
neutral,226299473826045953,holmes
neutral,226299473826045953,holmes
negative,229725784317759488,holmes
neutral,229725784317759488,holmes
neutral,229725784317759488,holmes
neutral,228287188167688192,holmes
neutral,228287188167688192,holmes
neutral,228287188167688192,holmes
neutral,228361679212265472,holmes
neutral,228361679212265472,holmes
neutral,228361679212265472,holmes
neutral,229020260488060928,holmes
neutral,229020260488060928,holmes
neutral,229020260488060928,holmes
neutral,226300921242583040,holmes
neutral,226300921242583040,holmes
neutral,226300921242583040,holmes
neutral,226292964295598080,holmes
neutral,226292964295598080,holmes
neutral,226292964295598080,holmes
neutral,228176441957818369,holmes
negative,228176441957818369,holmes
neutral,228176441957818369,holmes
neutral,229517557781127168,holmes
neutral,229517557781127168,holmes
negative,229517557781127168,holmes
neutral,226288111712346113,holmes
neutral,226288111712346113,holmes
neutral,226288111712346113,holmes
neutral,229400557998194690,holmes
neutral,229400557998194690,holmes
neutral,229400557998194690,holmes
neutral,229329342856040448,holmes
neutral,229329342856040448,holmes
neutral,229329342856040448,holmes
neutral,228695466072752128,holmes
neutral,228695466072752128,holmes
neutral,228695466072752128,holmes
neutral,228202987686866944,holmes
neutral,228202987686866944,holmes
neutral,228202987686866944,holmes
negative,226303559329779712,holmes
negative,226303559329779712,holmes
negative,226303559329779712,holmes
neutral,228608706957410304,holmes
neutral,228608706957410304,holmes
neutral,228608706957410304,holmes
neutral,228338748960669696,holmes
neutral,228338748960669696,holmes
neutral,228338748960669696,holmes
neutral,226297829889556480,holmes
neutral,226297829889556480,holmes
neutral,226297829889556480,holmes
negative,229414625710571520,holmes
negative,229414625710571520,holmes
neutral,229414625710571520,holmes
negative,228424027524456448,holmes
negative,228424027524456448,holmes
negative,228424027524456448,holmes
neutral,228189561816248320,holmes
neutral,228189561816248320,holmes
neutral,228189561816248320,holmes
neutral,228189394044080128,holmes
neutral,228189394044080128,holmes
neutral,228189394044080128,holmes
neutral,226297389399568385,holmes
neutral,226297389399568385,holmes
neutral,226297389399568385,holmes
negative,229088778483023872,holmes
negative,229088778483023872,holmes
negative,229088778483023872,holmes
neutral,228931588736548864,holmes
neutral,228931588736548864,holmes
neutral,228931588736548864,holmes
neutral,226289265053687808,holmes
neutral,226289265053687808,holmes
neutral,226289265053687808,holmes
neutral,226287902060056576,holmes,,,,,'We extend our sincer... ~http,,,,,,,,,,,,,,,,,
neutral,226287902060056576,holmes,,,,,'We extend our sincer... ~http,,,,,,,,,,,,,,,,,
neutral,226287902060056576,holmes,,,,,'We extend our sincer... ~http,,,,,,,,,,,,,,,,,
neutral,228807718239076352,holmes
neutral,228807718239076352,holmes
neutral,228807718239076352,holmes
neutral,228217898274017280,holmes
neutral,228217898274017280,holmes
neutral,228217898274017280,holmes
neutral,228897195435384832,holmes
neutral,228897195435384832,holmes
neutral,228897195435384832,holmes
neutral,226288048621637633,holmes
neutral,226288048621637633,holmes
neutral,226288048621637633,holmes
negative,228466712901734400,holmes
negative,228466712901734400,holmes
neutral,228466712901734400,holmes
neutral,228332579160485889,holmes
neutral,228332579160485889,holmes
neutral,228332579160485889,holmes
neutral,226299658513813504,holmes
neutral,226299658513813504,holmes
neutral,226299658513813504,holmes
neutral,229117710758469632,holmes
neutral,229117710758469632,holmes
neutral,229117710758469632,holmes
neutral,228796615928991744,nolan
neutral,228796615928991744,nolan
neutral,228796615928991744,nolan
negative,228366175246118912,nolan
neutral,228366175246118912,nolan
neutral,228366175246118912,nolan
neutral,226270311123935232,nolan
neutral,226270311123935232,nolan
neutral,226270311123935232,nolan
neutral,229595861435437056,nolan
neutral,229595861435437056,nolan
neutral,229595861435437056,nolan
positive,228346994987507712,nolan
positive,228346994987507712,nolan
neutral,228346994987507712,nolan
neutral,226301520768020480,nolan
neutral,226301520768020480,nolan
neutral,226301520768020480,nolan
neutral,228725660896591872,nolan
neutral,228725660896591872,nolan
neutral,228725660896591872,nolan
neutral,228225334670131200,nolan
neutral,228225334670131200,nolan
neutral,228225334670131200,nolan
neutral,226262505285111808,nolan
neutral,226262505285111808,nolan
neutral,226262505285111808,nolan
neutral,228218552858058752,nolan
neutral,228218552858058752,nolan
neutral,228218552858058752,nolan
neutral,226292398156828672,nolan
neutral,226292398156828672,nolan
neutral,226292398156828672,nolan
neutral,228768363000766466,nolan
neutral,228768363000766466,nolan
neutral,228768363000766466,nolan
neutral,228758812461506560,nolan
positive,228758812461506560,nolan
neutral,228758812461506560,nolan
negative,226303211227717633,nolan
neutral,226303211227717633,nolan
negative,226303211227717633,nolan
neutral,229220878058135552,nolan
neutral,229220878058135552,nolan
neutral,229220878058135552,nolan
neutral,226269245762306048,nolan
neutral,226269245762306048,nolan
neutral,226269245762306048,nolan
negative,228178396440588289,nolan
neutral,228178396440588289,nolan
negative,228178396440588289,nolan
negative,228164567962906624,nolan
negative,228164567962906624,nolan
neutral,228164567962906624,nolan
neutral,229629587850678274,obama
neutral,229629587850678274,obama
neutral,229629587850678274,obama
neutral,226264350971813888,obama
neutral,226264350971813888,obama
neutral,226264350971813888,obama
neutral,228547272865112064,obama
neutral,228547272865112064,obama
neutral,228547272865112064,obama
neutral,228668198776606720,obama
neutral,228668198776606720,obama
neutral,228668198776606720,obama
neutral,226272403926446081,obama
neutral,226272403926446081,obama
neutral,226272403926446081,obama
negative,229050626888310784,obama
negative,229050626888310784,obama
neutral,229050626888310784,obama
neutral,228258314834817026,obama
neutral,228258314834817026,obama
neutral,228258314834817026,obama
neutral,226291819556765698,obama
negative,226291819556765698,obama
neutral,226291819556765698,obama
neutral,226291286737571841,obama
neutral,226291286737571841,obama
neutral,226291286737571841,obama
neutral,226289365842796544,obama
neutral,226289365842796544,obama
neutral,226289365842796544,obama
neutral,228552960530063360,obama
neutral,228552960530063360,obama
neutral,228552960530063360,obama
neutral,228376874923999232,obama
neutral,228376874923999232,obama
neutral,228376874923999232,obama
neutral,228194305494372352,obama
neutral,228194305494372352,obama
neutral,228194305494372352,obama
negative,229585572887416832,obama
negative,229585572887416832,obama
negative,229585572887416832,obama
neutral,229726669257207808,obama
neutral,229726669257207808,obama
neutral,229726669257207808,obama
neutral,229543558401622016,obama
neutral,229543558401622016,obama
neutral,229543558401622016,obama
neutral,226301440954597376,obama
neutral,226301440954597376,obama
neutral,226301440954597376,obama
neutral,226305585124106240,obama
neutral,226305585124106240,obama
neutral,226305585124106240,obama
neutral,226299037685526528,obama,,,,,'We extend our sincere sympathies t... ~http,,,,,,,,,,,,,,,,,
neutral,226299037685526528,obama,,,,,'We extend our sincere sympathies t... ~http,,,,,,,,,,,,,,,,,
neutral,226299037685526528,obama,,,,,'We extend our sincere sympathies t... ~http,,,,,,,,,,,,,,,,,
neutral,229656112608198656,obama
neutral,229656112608198656,obama
neutral,229656112608198656,obama
neutral,226305941463760897,obama
neutral,226305941463760897,obama
neutral,226305941463760897,obama
neutral,228487885773471745,obama
neutral,228487885773471745,obama
neutral,228487885773471745,obama
neutral,226296915334148097,obama
neutral,226296915334148097,obama
negative,226296915334148097,obama
neutral,228315059204546560,obama
neutral,228315059204546560,obama
neutral,228315059204546560,obama
neutral,229453712148557824,obama
neutral,229453712148557824,obama
neutral,229453712148557824,obama
neutral,226272274003664896,obama
neutral,226272274003664896,obama
positive,226272274003664896,obama
neutral,228431484728520706,obama
neutral,228431484728520706,obama
neutral,228431484728520706,obama
neutral,226304460937371648,obama
neutral,226304460937371648,obama
neutral,226304460937371648,obama
neutral,228554923158151169,obama
neutral,228554923158151169,obama
neutral,228554923158151169,obama
neutral,228471913847074817,obama
neutral,228471913847074817,obama
neutral,228471913847074817,obama
neutral,229691470393774081,obama
neutral,229691470393774081,obama
neutral,229691470393774081,obama
neutral,228404029028454400,obama
neutral,228404029028454400,obama
neutral,228404029028454400,obama
neutral,226281749091610624,obama
negative,226281749091610624,obama
neutral,226281749091610624,obama
neutral,226293568258596865,obama
neutral,226293568258596865,obama
neutral,226293568258596865,obama
neutral,226301852050923520,obama
neutral,226301852050923520,obama
neutral,226301852050923520,obama
neutral,226302946713948160,obama
neutral,226302946713948160,obama
neutral,226302946713948160,obama
neutral,226280696304513025,obama
neutral,226280696304513025,obama
neutral,226280696304513025,obama
neutral,229038409111461889,obama
neutral,229038409111461889,obama
neutral,229038409111461889,obama
neutral,228494521254699008,obama
neutral,228494521254699008,obama
neutral,228494521254699008,obama
negative,229318114737799168,obama
neutral,229318114737799168,obama
neutral,229318114737799168,obama
neutral,228394222573731840,obama
neutral,228394222573731840,obama
neutral,228394222573731840,obama
neutral,226296143867441153,obama
neutral,226296143867441153,obama
neutral,226296143867441153,obama
